,video_id,comment,comment_cleaned
1099,6eW8LnVOo5Y,Thank you team study iq for hardwork us🙏,thank you team study iq for hardwork us🙏
1100,6eW8LnVOo5Y,Much NEEDED video thanks for explaining.,much needed video thanks for explaining.
1101,6eW8LnVOo5Y,Israel never started war. It always defended itself and punished whoever attacked.,israel never started war. it always defended itself and punished whoever attacked.
1102,6eW8LnVOo5Y,Explained very well..thank you Sirji..!!,explained very well..thank you sirji..!!
1103,6eW8LnVOo5Y,"""Struggle for existence "" by Charles Darwin","""struggle for existence "" by charles darwin"
1104,hXtzera0mkY,Thank you for not telling us about the underlying issues of the conflict. The most relevant underlying perspectives ignored for convenience.,thank you for not telling us about the underlying issues of the conflict. the most relevant underlying perspectives ignored for convenience.
1105,hXtzera0mkY,You did a great job of glossing over the history that would provide any context to what you said. Great job at confusing people further (y),you did a great job of glossing over the history that would provide any context to what you said. great job at confusing people further (y)
1106,hXtzera0mkY,What has a child done to receive this,what has a child done to receive thi
1107,hXtzera0mkY,I am surprised that they even covered this,i am surprised that they even covered thi
1108,hXtzera0mkY,More details would be appreciated,more details would be appreci
1109,hXtzera0mkY,اللهم اعز الاسلام والمسلمين اللهم انصر الاسلام والمسلمين اللهم انصر المسلمين في فلسطين اللهم انصر المسلمين في الشام في كشمير في كل مكان,اللهم اعز الاسلام والمسلمين اللهم انصر الاسلام والمسلمين اللهم انصر المسلمين في فلسطين اللهم انصر المسلمين في الشام في كشمير في كل مكان
1110,hXtzera0mkY,"""and then the king divided the land in twain""","""and then the king divided the land in twain"""
1111,hXtzera0mkY,"You state a “series of wars” beginning in 1948 and purposefully omit that they were all fought with the goal being Israel’s destruction. And each time Israel survived and offered peace, to which the Arabs gave a resounding no until Egypt’s Sadat finally had the courage to make peace in 1979.","you state a “series of wars” beginning in 1948 and purposefully omit that they were all fought with the goal being israel’s destruction. and each time israel survived and offered peace, to which the arabs gave a resounding no until egypt’s sadat finally had the courage to make peace in 1979."
1112,hXtzera0mkY,Who started each of those wars???,who started each of those wars???
1113,twYgwa3EZYQ,Learning peace is sad but can we learn through war or peace . Peace is not hate but love.God would rather we have peace  than killing each other because of hate. Hate over survival is  just GRAZY!!!,learning peace is sad but can we learn through war or peace . peace is not hate but love.god would rather we have peace  than killing each other because of hate. hate over survival is  just grazy!!!
1114,twYgwa3EZYQ,"This is so sick! Innocent people and those poor children don’t deserve any of this!!!!!!
Wtf! This is so wrong. I can’t believe this is happening.","this is so sick! innocent people and those poor children don’t deserve any of this!!!!!!
wtf! this is so wrong. i can’t believe this is happening."
1115,twYgwa3EZYQ,"Sheikh Jarrah is not a ""legal dispute"". It's about people who have been living them and are now told they have to leave.","sheikh jarrah is not a ""legal dispute"". it's about people who have been living them and are now told they have to leave."
1116,twYgwa3EZYQ,...and this is how World War 3 begun....,...and this is how world war 3 begun....
1117,twYgwa3EZYQ,Why don’t they compensate families that are forcefully evicted from their homes?  I mean it doesn’t make sense cause I’ve yet to see any news about Palestinians being reimbursed after being forced out of homes.  What does anyone expect when that happens? I’d be mad too.,why don’t they compensate families that are forcefully evicted from their homes?  i mean it doesn’t make sense cause i’ve yet to see any news about palestinians being reimbursed after being forced out of homes.  what does anyone expect when that happens? i’d be mad too.
1118,twYgwa3EZYQ,"Praise the lord.
He says if they ask, give.
The lord is repay you many folds over.","praise the lord.
he says if they ask, give.
the lord is repay you many folds over."
1119,twYgwa3EZYQ,There's no excuse for killing kid's in Gaza,there's no excuse for killing kid's in gaza
1120,twYgwa3EZYQ,"US consider the Human Rights of Uyghur Muslin in Xinjiang are very important .
Would they consider the Human Rights of the Palestinian Muslin in the Middle East are important as well   ?
Are they defining  Human Rights to suit their own narrative only   ?","us consider the human rights of uyghur muslin in xinjiang are very important .
would they consider the human rights of the palestinian muslin in the middle east are important as well   ?
are they defining  human rights to suit their own narrative only   ?"
1121,twYgwa3EZYQ,"Mind Begs the Question:
Those once expelled from their Homes
If expell others from their Homes
Human,Inhuman?","mind begs the question:
those once expelled from their homes
if expell others from their homes
human,inhuman?"
1122,S3NV5taFoWc,"First unbiased video from Al Jazeera, I'm impressed","first unbiased video from al jazeera, i'm impress"
1123,S3NV5taFoWc,"A surprisingly unbiased video. I never thought I'd say this, but... thanks AlJazeera. This is actually good info","a surprisingly unbiased video. i never thought i'd say this, but... thanks aljazeera. this is actually good info"
1124,S3NV5taFoWc,"Just pull a Belgium, two federal entities inside one country.  They don't have to like each other, they just have to respect the line in the dirt and not kill each other.","just pull a belgium, two federal entities inside one country.  they don't have to like each other, they just have to respect the line in the dirt and not kill each other."
1125,S3NV5taFoWc,Meaningful engagement on BOTH sides!!!,meaningful engagement on both sides!!!
1126,S3NV5taFoWc,"Realistically, this isn't possible.","realistically, this isn't possible."
1127,S3NV5taFoWc,"So long as the Palestinians strive for a nation state, it will practically be impossible for Israel to exist alone peacefully.","so long as the palestinians strive for a nation state, it will practically be impossible for israel to exist alone peacefully."
1128,S3NV5taFoWc,"Even if Gaza is completely closed for good, there is still a 2 state solution since the Golan Heights and the Westbank remain.","even if gaza is completely closed for good, there is still a 2 state solution since the golan heights and the westbank remain."
1129,S3NV5taFoWc,a good rundown,a good rundown
1130,S3NV5taFoWc,Very good and funny videos bring a great sense of entertainment!,very good and funny videos bring a great sense of entertainment!
1131,S3NV5taFoWc,2 states solution does work. Why not merging the country into 1 and name it something else so that people can ignore their differences,2 states solution does work. why not merging the country into 1 and name it something else so that people can ignore their differ
1132,Y58njT2oXfE,"People say the Israeli-Palestinian struggle is too complex to take a position. It isn't. It's actually rather simple. This easy and accesible video gives me hope, coming from a Jewish peace group.","people say the israeli-palestinian struggle is too complex to take a position. it isn't. it's actually rather simple. this easy and accesible video gives me hope, coming from a jewish peace group."
1133,Y58njT2oXfE,The us logic is like cutting down trees to make books about saving trees,the us logic is like cutting down trees to make books about saving tre
1134,Y58njT2oXfE,The video is almost 10 years old and the situation is even worse,the video is almost 10 years old and the situation is even wors
1135,Y58njT2oXfE,11 years later and how relevant this video is. Thank you for creating this concise visual summary ❤,11 years later and how relevant this video is. thank you for creating this concise visual summary ❤
1136,Y58njT2oXfE,"U. S ""peace"" talks,, what usually happens,,it's about $$ and Power,, Not ""Peace""","u. s ""peace"" talks,, what usually happens,,it's about $$ and power,, not ""peace"""
1137,Y58njT2oXfE,that video gives me goosebumps .... and tears in eyes,that video gives me goosebumps .... and tears in ey
1138,Y58njT2oXfE,Is there a spanish version? I could help you to translate it.,is there a spanish version? i could help you to translate it.
1139,WTjGtfVmIbA,The people of Gaza will be the ones that will suffer the most as they will risk getting killed or displaced. I think there is potential that Israel will use this as an opportunity take over the entire Gaza strip. They've always had the means to do it but they never had an excuse until now.,the people of gaza will be the ones that will suffer the most as they will risk getting killed or displaced. i think there is potential that israel will use this as an opportunity take over the entire gaza strip. they've always had the means to do it but they never had an excuse until now.
1140,WTjGtfVmIbA,"Netanyahu CLEARLY SAID, its NOT a conflict or a campaign but its WAR. He said it if you were listening! Say it like it is!","netanyahu clearly said, its not a conflict or a campaign but its war. he said it if you were listening! say it like it is!"
1141,WTjGtfVmIbA,I never realized that Hamas had its own Air Force until I saw that they had eight armed paragliders! 😂,i never realized that hamas had its own air force until i saw that they had eight armed paragliders! 😂
1142,WTjGtfVmIbA,My deepest sympathies for anyone caught up in this senseless war and crimes against innocent civilians 😢especially children and the elderly,my deepest sympathies for anyone caught up in this senseless war and crimes against innocent civilians 😢especially children and the elderli
1143,WTjGtfVmIbA,"Just what the world needed, another war","just what the world needed, another war"
1144,WTjGtfVmIbA,good reporting and need Firstpost's voice to find what's really happening,good reporting and need firstpost's voice to find what's really happen
1145,WTjGtfVmIbA,"Gaza finally gave the Prime Minister what he wanted, full military command.","gaza finally gave the prime minister what he wanted, full military command."
1146,WTjGtfVmIbA,I just feel sorry for the civilians of this palistinians.. why would you just put your citizens on this kind of situation knowing you can not win the war? That is absolutely madness..,i just feel sorry for the civilians of this palistinians.. why would you just put your citizens on this kind of situation knowing you can not win the war? that is absolutely madness..
1147,q2209nFlQLo,"As a Christian I’m praying for both Israel and Palestinian. For the innocent men, women and children. All wars are horrible","as a christian i’m praying for both israel and palestinian. for the innocent men, women and children. all wars are horr"
1148,q2209nFlQLo,"PBD, your questions to facts to opinions ratio is outstanding. You set the bar high for all newscasters out there.","pbd, your questions to facts to opinions ratio is outstanding. you set the bar high for all newscasters out there."
1149,q2209nFlQLo,"It's a extremely horrific situation all around and what is more sad about all of this is that people who had nothing to do with any of this at all, are the ones facing the blunt of this conflict that they didn't asked for and are feeling incredibly helpless in this time, it's just awful man absolutely awful.","it's a extremely horrific situation all around and what is more sad about all of this is that people who had nothing to do with any of this at all, are the ones facing the blunt of this conflict that they didn't asked for and are feeling incredibly helpless in this time, it's just awful man absolutely awful."
1150,q2209nFlQLo,"Thanks Pat! I really appreciate you going deep on this and putting the work in to research it, putting it forward very objectively. Very informative","thanks pat! i really appreciate you going deep on this and putting the work in to research it, putting it forward very objectively. very inform"
1151,q2209nFlQLo,Thank you for taking the time to explain all these different influences and situations that are happening. Very informative.,thank you for taking the time to explain all these different influences and situations that are happening. very informative.
1152,q2209nFlQLo,"This ongoing Israel-Hamas conflict has about 51% of traders thinking it's a good time to invest in stocks, mutual funds, and other equity-based investments, despite Treasury yields and other safer cash-like investments paying big. I’m thinking of investing $400k into my stock portfolio but unsure about it","this ongoing israel-hamas conflict has about 51% of traders thinking it's a good time to invest in stocks, mutual funds, and other equity-based investments, despite treasury yields and other safer cash-like investments paying big. i’m thinking of investing $400k into my stock portfolio but unsure about it"
1153,q2209nFlQLo,Doesn’t anyone find it strange that the most sophisticated intelligence agency in the world didn’t notice 100s of militants and 1000s of rockets being put in place just over the fence. This is either the biggest failure in military intelligence or it was allowed intentionally. Which is worse,doesn’t anyone find it strange that the most sophisticated intelligence agency in the world didn’t notice 100s of militants and 1000s of rockets being put in place just over the fence. this is either the biggest failure in military intelligence or it was allowed intentionally. which is wors
1154,qcKIjwiQgok,Britishers divide each and every land where they reach......🛑🛑🛑🛑🛑,britishers divide each and every land where they reach......🛑🛑🛑🛑🛑
1155,qcKIjwiQgok,"Name: UK
Passion: Drawing random lines on world map
Achievements: Looting wealth from poor colonies","name: uk
passion: drawing random lines on world map
achievements: looting wealth from poor coloni"
1156,qcKIjwiQgok,“Here was one nation promising another nation the land of a third nation” - koestler,“here was one nation promising another nation the land of a third nation” - koestl
1157,qcKIjwiQgok,"“If I don’t steal your house, somebody else will.” Yacob, your friendly neighbour","“if i don’t steal your house, somebody else will.” yacob, your friendly neighbour"
1158,qcKIjwiQgok,"“If u see 2 fish fighting in a pond, an englishman must’be passed by”.","“if u see 2 fish fighting in a pond, an englishman must’be passed by”."
1159,qcKIjwiQgok,not just palastine but whole world,not just palastine but whole world
1160,qcKIjwiQgok,"And right now Britain itself is about to be broken up because of the Scottish independence movement. They're following the path of every other empire before them, getting reduced back to where they once came from.","and right now britain itself is about to be broken up because of the scottish independence movement. they're following the path of every other empire before them, getting reduced back to where they once came from."
1161,qcKIjwiQgok,"“If you know the enemy, and you know yourself, you need not fear the result of a hundred battles”
-Sun Tzu","“if you know the enemy, and you know yourself, you need not fear the result of a hundred battles”
-sun tzu"
1162,qcKIjwiQgok,The British divided many nations and created borders to suit their interests all over the world. Divide and conquer.,the british divided many nations and created borders to suit their interests all over the world. divide and conquer.
1163,sfju7EAukEs,"It is easy to talk decent when someone else is being oppressed .
But when the same storm strikes your own door , whole decency and patience gets faded","it is easy to talk decent when someone else is being oppressed .
but when the same storm strikes your own door , whole decency and patience gets fad"
1164,sfju7EAukEs,If you go through the history it's impossible to maintain one state solution,if you go through the history it's impossible to maintain one state solut
1165,sfju7EAukEs,I live in Belgium. It may break in future because Dutch thinks that we generate more revenue but most of the resources are spent in French region.,i live in belgium. it may break in future because dutch thinks that we generate more revenue but most of the resources are spent in french region.
1166,sfju7EAukEs,"8:30 One state solution will be, so the military budget will be less ... Handar will buy work. 

 Her: Weight! Under","8:30 one state solution will be, so the military budget will be less ... handar will buy work. 

 her: weight! und"
1167,sfju7EAukEs,One-state solution looks good on the paper but would be a disaster if implemented.,one-state solution looks good on the paper but would be a disaster if implemented.
1168,sfju7EAukEs,Muslims & Jews have lived in that region peacefully for centuries. It only after British intervention in the previous century which led to this disaster. Everyone deserves to live equally and happily. I think one state solution would be great but should be unbiased as it was before & during the Ottoman Empire.,muslims & jews have lived in that region peacefully for centuries. it only after british intervention in the previous century which led to this disaster. everyone deserves to live equally and happily. i think one state solution would be great but should be unbiased as it was before & during the ottoman empire.
1169,sfju7EAukEs,"One state solution idealistic
But two state solution is realistic...","one state solution idealistic
but two state solution is realistic..."
1170,6x1kiySrklU,"Sir , Today I got to know your name yet I have attended your various lectures on your previous platform. Those sessions help me a lot. 
Thankyou so much for this great session ❤ sir","sir , today i got to know your name yet i have attended your various lectures on your previous platform. those sessions help me a lot. 
thankyou so much for this great session ❤ sir"
1171,6x1kiySrklU,Great explanation sir ❤,great explanation sir ❤
1172,6x1kiySrklU,Wow!!!what a great lecture..ek dum CRYSTAL CLEAR..and sir you are a great orator,wow!!!what a great lecture..ek dum crystal clear..and sir you are a great or
1173,6x1kiySrklU,Sir maza aagaya lecture....best analysis till now.,sir maza aagaya lecture....best analysis till now.
1174,6x1kiySrklU,"Thank you so much sir ,for good explanation of world history and regional dispute.","thank you so much sir ,for good explanation of world history and regional dispute."
1175,6x1kiySrklU,"Excellent explanation , very well researched . 
Good luck for more such videos","excellent explanation , very well researched . 
good luck for more such video"
1176,6x1kiySrklU,"History depends on how much year we go back,","history depends on how much year we go back,"
1177,6x1kiySrklU,Wonderful explanation ❤❤❤,wonderful explanation ❤❤❤
1178,6x1kiySrklU,Thank you. ❤,thank you. ❤
1179,G-06Z_9SBBI,What's your opinion on religion?,what's your opinion on religion?
1180,G-06Z_9SBBI,Those who think that human beings are important before religion,those who think that human beings are important before religion
1181,G-06Z_9SBBI,இது இரு மதத்திர்கான சண்டை இல்லை சொந்த இடத்தை காப்பாற்றுவதர்கான போராட்டம்,இது இரு மதத்திர்கான சண்டை இல்லை சொந்த இடத்தை காப்பாற்றுவதர்கான போராட்டம்
1182,G-06Z_9SBBI,Our Palestine Our Lord will protect the people of Palestine,our palestine our lord will protect the people of palestin
1183,G-06Z_9SBBI,"Attacking and hurting women, children, and the elderly is never justified, regardless of the cause. Such actions are always in the wrong. 😢","attacking and hurting women, children, and the elderly is never justified, regardless of the cause. such actions are always in the wrong. 😢"
1184,G-06Z_9SBBI,"சமூக கருத்துக்களை எப்படி நடுநிலையான முறையில் கையாள்வது என்று மற்ற ஊடகவியலாளர்கள் மதன் அண்ணாவை பார்த்து கற்றுக் கொள்ள வேண்டும்...
Big respect for you ❣️","சமூக கருத்துக்களை எப்படி நடுநிலையான முறையில் கையாள்வது என்று மற்ற ஊடகவியலாளர்கள் மதன் அண்ணாவை பார்த்து கற்றுக் கொள்ள வேண்டும்...
big respect for you ❣️"
1185,G-06Z_9SBBI,"Says our life. Life Sava is the next person in the hand 
  Where is a peaceful life 😢😢💔","says our life. life sava is the next person in the hand 
  where is a peaceful life 😢😢💔"
1186,G-06Z_9SBBI,அருமையான விளக்கம். பல கேள்விகளுக்கு விடை கிடைத்தது. பலஸ்தீனிய மக்கள் இலங்கைத் தமிழர்களைப் போல் துன்பப்படுவதை பார்த்திருக்கிறேன். மிகவும் நேர்மையான மக்கள். விரைவில் இருதரப்பு பொதுமக்களுக்கும் சமாதானம் கிடைக்க இறைவனை வேண்டுகிறேன்.,அருமையான விளக்கம். பல கேள்விகளுக்கு விடை கிடைத்தது. பலஸ்தீனிய மக்கள் இலங்கைத் தமிழர்களைப் போல் துன்பப்படுவதை பார்த்திருக்கிறேன். மிகவும் நேர்மையான மக்கள். விரைவில் இருதரப்பு பொதுமக்களுக்கும் சமாதானம் கிடைக்க இறைவனை வேண்டுகிறேன்.
1187,G-06Z_9SBBI,History was so wonderfully explained. You earned my respect.,history was so wonderfully explained. you earned my respect.
1188,RYj9JAKiP1o,No way the Israeli intelligence apparatus was taken by surprise to this extent. Benjamin Netanyahu must have allowed this in order to bolster his power when there is so much pushback against his legal system changes.,no way the israeli intelligence apparatus was taken by surprise to this extent. benjamin netanyahu must have allowed this in order to bolster his power when there is so much pushback against his legal system changes.
1189,RYj9JAKiP1o,"If you increase the pressure in a pressure cooker, it is bound to explode.","if you increase the pressure in a pressure cooker, it is bound to explode."
1190,RYj9JAKiP1o,"Nobody should interfere in this War, let them get on with it. The Hate in the Middle East is so Intense, let them resolve their own issues without dragging the world into the conflict.","nobody should interfere in this war, let them get on with it. the hate in the middle east is so intense, let them resolve their own issues without dragging the world into the conflict."
1191,RYj9JAKiP1o,Thanks for good reporting and interviews on the topic,thanks for good reporting and interviews on the top
1192,RYj9JAKiP1o,gentlemen...you can't fight in the holy land,gentlemen...you can't fight in the holy land
1193,RYj9JAKiP1o,"I love you Netanyahu!! God Bless You and  God Bless Israel,  God Bless the Peace of Jerusalem,, In Jesus name , Amen","i love you netanyahu!! god bless you and  god bless israel,  god bless the peace of jerusalem,, in jesus name , amen"
1194,RYj9JAKiP1o,Israeli government needs a massive game changing and they need to change some policy!,israeli government needs a massive game changing and they need to change some policy!
1195,RYj9JAKiP1o,Israel has been in violation of international law under UN Resolution in reference to settlement activities. It is about time for the US to focus on this violation and not favor Israel. There won't be peace if they don't cease settlement issues.,israel has been in violation of international law under un resolution in reference to settlement activities. it is about time for the us to focus on this violation and not favor israel. there won't be peace if they don't cease settlement issues.
1196,RYj9JAKiP1o,"Russia: Sanctions
Israel:","russia: sanctions
israel:"
1197,JAT9NQ4WkE0,"It’s not about Joe Biden only. If the president was Trump, it’s the same thing. Who is controlling American’s capital, who is controlling the government is the question.","it’s not about joe biden only. if the president was trump, it’s the same thing. who is controlling american’s capital, who is controlling the government is the question."
1198,JAT9NQ4WkE0,The action  of Aaron Bushnell   can make you  imagine what the feeling of the people sharing the same concern than him.,the action  of aaron bushnell   can make you  imagine what the feeling of the people sharing the same concern than him.
1199,JAT9NQ4WkE0,Its just so blatant at this stage... no shame... pride in fact. The cruelty is unfathomable. An entire nation brainwashed to hate 'the other'.,its just so blatant at this stage... no shame... pride in fact. the cruelty is unfathomable. an entire nation brainwashed to hate 'the other'.
1200,JAT9NQ4WkE0,This is what the devil looks like when he takes over humans souls,this is what the devil looks like when he takes over humans soul
1201,JAT9NQ4WkE0,It is a burden on the soul to witness these things and be unable to do anything about it.,it is a burden on the soul to witness these things and be unable to do anything about it.
1202,JAT9NQ4WkE0,I can’t believe that the world is allowing this,i can’t believe that the world is allowing thi
1203,JAT9NQ4WkE0,How horrible can supposed human beings become when they lack love and become monsters 😢😢😢,how horrible can supposed human beings become when they lack love and become monsters 😢😢😢
1204,JAT9NQ4WkE0,Anyone who says he is neutral regarding this massacre against the Palestinians is despicable and evil at the same time,anyone who says he is neutral regarding this massacre against the palestinians is despicable and evil at the same tim
1205,KYhx6K9BYY0,Biblical prophecy should be put to attention for every believer . This is the beginning of trouble days,biblical prophecy should be put to attention for every believer . this is the beginning of trouble day
1206,KYhx6K9BYY0,Praying for peace and protection of Israel and Jerusalem,praying for peace and protection of israel and jerusalem
1207,KYhx6K9BYY0,"Amen, stay in prayer for Israel","amen, stay in prayer for israel"
1208,KYhx6K9BYY0,Praying for Jerusalem and Israel. Amen,praying for jerusalem and israel. amen
1209,KYhx6K9BYY0,"I am an 87 year old believer. It is because of God's infinite mercy and love and forgiveness of all my sins that I am alive today.
. My prayer is that before I am called to be with the Lord I will have the joy of seeing ALL the members of my family - my two sons and four grandchildren and their partners accept Jesus as their Lord and Saviour, Thank you brothers in Christ for your prayer.","i am an 87 year old believer. it is because of god's infinite mercy and love and forgiveness of all my sins that i am alive today.
. my prayer is that before i am called to be with the lord i will have the joy of seeing all the members of my family - my two sons and four grandchildren and their partners accept jesus as their lord and saviour, thank you brothers in christ for your prayer."
1210,KYhx6K9BYY0,Amen...Praying for the peace of Jerusalem and Israel...,amen...praying for the peace of jerusalem and israel...
1211,KYhx6K9BYY0,"I pray for Israel and Jerusalem and all the civilians that are hurting and the world peace, amen","i pray for israel and jerusalem and all the civilians that are hurting and the world peace, amen"
1212,NgVXIBj905w,"Concise and impartial, exactly what you needed in order to do the job as you did! Thank you.","concise and impartial, exactly what you needed in order to do the job as you did! thank you."
1213,NgVXIBj905w,One huge fact people leave out is that mosque was build 60 years after Muhammad death. It’s not the actual mosque in the Quran.,one huge fact people leave out is that mosque was build 60 years after muhammad death. it’s not the actual mosque in the quran.
1214,NgVXIBj905w,WOW! In a short few minutes you went through some major history. I salute you well done!,wow! in a short few minutes you went through some major history. i salute you well done!
1215,NgVXIBj905w,I find it very strange that the Muslims holy book doesn't even mention the word city of Israel.,i find it very strange that the muslims holy book doesn't even mention the word city of israel.
1216,NgVXIBj905w,Well done Sir! Well Done!,well done sir! well done!
1217,NgVXIBj905w,thank you for this amazing concise presentation..especially from someone who has seen part of it,thank you for this amazing concise presentation..especially from someone who has seen part of it
1218,uRmSZuvdwBs,"Some great person said ""half knowledge is dangerous than no knowledge ""","some great person said ""half knowledge is dangerous than no knowledge """
1219,uRmSZuvdwBs,Someone tell them that the episode started from 1948 they started watching from this season 😂 Bro was educated from Mcdonald's university,someone tell them that the episode started from 1948 they started watching from this season 😂 bro was educated from mcdonald's univers
1220,uRmSZuvdwBs,Bro thinks War is a Netflix season.,bro thinks war is a netflix season.
1221,uRmSZuvdwBs,"History started from 1948, not 7 October.","history started from 1948, not 7 october."
1222,uRmSZuvdwBs,"This is exactly how EVERY conversation works ""So lets start at the 7 of October""","this is exactly how every conversation works ""so lets start at the 7 of october"""
1223,uRmSZuvdwBs,"Bro educated 
from McDonald's toilet 😂😂","bro educated 
from mcdonald's toilet 😂😂"
1224,uRmSZuvdwBs,"As an Indian hindu, I'll support humanity, I'll support Palestine
Free PALESTINE......","as an indian hindu, i'll support humanity, i'll support palestine
free palestine......"
1225,uRmSZuvdwBs,from the river to the sea palestine will be free🇵🇸🇵🇸,from the river to the sea palestine will be free🇵🇸🇵🇸
1226,uRmSZuvdwBs,Bro Educated from whatsapp news 😂😂😂,bro educated from whatsapp news 😂😂😂
1227,sPY92HDQwM0,"It doesn't matter what happened, its matter what will happen. We should all live in peace without wars.","it doesn't matter what happened, its matter what will happen. we should all live in peace without wars."
1228,sPY92HDQwM0,Now that's communication skills ! 71 yrs it took to realization dawnin on the ancient heritage burdened carriers ones !!!,now that's communication skills ! 71 yrs it took to realization dawnin on the ancient heritage burdened carriers ones !!!
1229,sPY92HDQwM0,The content is very good. But a different font and colour could be used,the content is very good. but a different font and colour could be us
1230,sPY92HDQwM0,Only The Hindu news Network provides unbiased  news .genuine quality content . keep watching it for more news updates . recently I ditched times of India because it supported cronny capitalist. Though The Hindu news paper is costly but has great content.,only the hindu news network provides unbiased  news .genuine quality content . keep watching it for more news updates . recently i ditched times of india because it supported cronny capitalist. though the hindu news paper is costly but has great content.
1231,sPY92HDQwM0,Nice Video 👍🏻. Thanks for information 🙏🏻,nice video 👍🏻. thanks for information 🙏🏻
1232,sPY92HDQwM0,"As far as Documentaries go, the one made by “The Economist” on the same topic points at the Arabs who did not agree to the UN Resolution. The Jews were happy with Any Resolution as long as they were able to get some land they could call their own.","as far as documentaries go, the one made by “the economist” on the same topic points at the arabs who did not agree to the un resolution. the jews were happy with any resolution as long as they were able to get some land they could call their own."
1233,sPY92HDQwM0,Thanks for making such a short informative video,thanks for making such a short informative video
1234,sPY92HDQwM0,Very helpful thank you,very helpful thank y
1235,sPY92HDQwM0,Selective news.,selective news.
1236,sPY92HDQwM0,"Now this is sth, I would like to see more.!","now this is sth, i would like to see more.!"
1237,km-ciyqmAus,"Mainstream media should be cancelled. All these years they fed us propaganda. I feel like a fool and so betrayed!
Thanks to social media particularly YouTube with all the podcasts and video clips like these. I have learnt a lot since October 7th. Keep up the good work. Really appreciated.
Peace & love, South Africa. 🙏🏾❤️","mainstream media should be cancelled. all these years they fed us propaganda. i feel like a fool and so betrayed!
thanks to social media particularly youtube with all the podcasts and video clips like these. i have learnt a lot since october 7th. keep up the good work. really appreciated.
peace & love, south africa. 🙏🏾❤️"
1238,km-ciyqmAus,"There is no such thing as an Israeli ""settler"". When you take land that belongs to someone else, that's not ""settling"". It's stealing.","there is no such thing as an israeli ""settler"". when you take land that belongs to someone else, that's not ""settling"". it's stealing."
1239,km-ciyqmAus,"When you are told to leave because you are asking too many questions, you know all you need to know about the validity of what they are doing.","when you are told to leave because you are asking too many questions, you know all you need to know about the validity of what they are doing."
1240,km-ciyqmAus,I saw some videos of treatment these settlers inflict and it was horrific. They were bullying and assaulting people who will be murdered if they defend themseles. I couldnt imagine living in such conditions.,i saw some videos of treatment these settlers inflict and it was horrific. they were bullying and assaulting people who will be murdered if they defend themseles. i couldnt imagine living in such conditions.
1241,km-ciyqmAus,"This is what the mainstream media should show us, This is reality and it is shameful that so many people are being mislead in this conflict. Thank you for showing us this.","this is what the mainstream media should show us, this is reality and it is shameful that so many people are being mislead in this conflict. thank you for showing us this."
1242,km-ciyqmAus,"if I was living somewhere and someone came n was like, ""Yeah, god gave me a message saying this is my home now"" I'd turn into a ""terrorist"" too","if i was living somewhere and someone came n was like, ""yeah, god gave me a message saying this is my home now"" i'd turn into a ""terrorist"" too"
1243,km-ciyqmAus,I’m Israeli and I’m embarrassed by the existence of Ben Gvir. Actually that’s an understatement. I’m ashamed. Everyone I know here feels the same way as me.,i’m israeli and i’m embarrassed by the existence of ben gvir. actually that’s an understatement. i’m ashamed. everyone i know here feels the same way as me.
1244,O7ByJb7QQ9U,"Cant believe that this video is from 13 years ago, and tons of people still simply refuse to study history.","cant believe that this video is from 13 years ago, and tons of people still simply refuse to study history."
1245,O7ByJb7QQ9U,People will still be watching this video in a 100 years except the situation will be a little more confusing than now.,people will still be watching this video in a 100 years except the situation will be a little more confusing than now.
1246,O7ByJb7QQ9U,"A correction...It says ""in April 1920 Palestinians poured into the old city""...but these Arabs refused to be called ""Palestinians,"" in fact at the time and throughout the first half of the 20th century it was considered an insult to Arabs, like calling them ""dirty Jews"" since the Jews were the ones known as ""Palestinians."" They insisted on being called simply ""Arabs."" But yes, these are the people who perpetrated regular massacres of Jews in the 1920s and 1930s.","a correction...it says ""in april 1920 palestinians poured into the old city""...but these arabs refused to be called ""palestinians,"" in fact at the time and throughout the first half of the 20th century it was considered an insult to arabs, like calling them ""dirty jews"" since the jews were the ones known as ""palestinians."" they insisted on being called simply ""arabs."" but yes, these are the people who perpetrated regular massacres of jews in the 1920s and 1930s."
1247,O7ByJb7QQ9U,I am 17 years old girl with a learning disability. this is so hard for me to understand but I'm trying every day to be more informed......,i am 17 years old girl with a learning disability. this is so hard for me to understand but i'm trying every day to be more informed......
1248,O7ByJb7QQ9U,"The fact that this was done 12 years ago, is amazing.","the fact that this was done 12 years ago, is amazing."
1249,O7ByJb7QQ9U,Starting wars @ losing them doesn't make you the victiim,starting wars @ losing them doesn't make you the victiim
1250,O7ByJb7QQ9U,I guess you can't have a 2-state solution when the Palestinians will only accept one state as the solution.,i guess you can't have a 2-state solution when the palestinians will only accept one state as the solution.
1251,O7ByJb7QQ9U,This is why i get triggerd of people that choose sides without knowing any history. The fact that this shows just how important history and knowledge is,this is why i get triggerd of people that choose sides without knowing any history. the fact that this shows just how important history and knowledge i
1252,O7ByJb7QQ9U,"It would be nice to have an updated slide to include the more recent two presidents, and how the UN and others are behaving towards these groups today.","it would be nice to have an updated slide to include the more recent two presidents, and how the un and others are behaving towards these groups today."
